Chunk ID,Text Chunk,Source URL
288,"There is no space here to offer a full evaluation of the cultural roots 
of a theological insistence on low Christology. However, we serve the 
ancient Christian past poorly if we claim that only a low Christology of 
the modern sort can access human desire and ﬂ ow from human experi-
ence. In fact, we have every reason to believe that ancient Alexandrian 
Christology was deeply and profoundly driven by particular human ex-
perience and particular human hopes. That these differed somewhat 
from our own should neither surprise nor scandalize us. As already noted, early Christian concern with decay goes all the 
way back to Paul, for whom incorruption is a key component of the res-
urrected life. We would be hard-pressed to claim that this constitutes a
The Persistence of Decay 231
major theme in Paul’s work. However, as with many passages in Scrip-
ture, some take on a life of their own in a surprising manner. A classic 
example is the preoccupation with Romans 7 that has heavily deter-
mined Western debates about human freedom and God’s grace. Simi-
larly, preoccupation with Paul’s reference to corruption and incorruption 
signiﬁ cantly inﬂ uenced the development of classical Christology in the 
patristic tradition. The context of this essay does not allow for a com-
prehensive survey of the patristic reception of Paul’s interest in incor-
ruption. However, since Cyril was heavily inﬂ uenced by Athanasius, 
and Athanasius in turn by Irenaeus,2 a brief consideration of the pres-
ence of this theme in Irenaeus and Athanasius will help us to under-
stand its impact on later christological thinking. Corruption in Irenaeus and Athanasius
In Irenaeus’s Against the Heresies, we frequently encounter the scandal 
of corruption. Signiﬁ cantly, references to the problem are not limited to 
Irenaeus’s discussion of Christ’s redemptive role. They also appear in 
the context of his discussion of the value systems of his Gnostic oppo-
nents. These, it would appear, were constructing their schemes of 
 salvation on the assumption that corruption was a human evil that 
could not be overcome because it was intrinsically linked to the world 
of  matter. According to Irenaeus, these individuals maintained that 
 matter “is incapable” of receiving the spiritual and that “it is impossible 
that spiritual substance should ever come under the power of corrup-
tion.”3 This Gnostic antithesis between spirit and matter is hardly sur-
prising, but the connection between Gnostic revulsion at material life 
and the reality of material decay is worth noting. Irenaeus certainly did 
so. Thus, in book 2, to cite another example, Gnostic views of salvation 
fall under scrutiny when they claim material substance falls “of neces-
sity” into corruption and that Jesus came to transfer humanity out of 
this corruption-prone materiality to a place of spirit.4",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=288
289,"According to Irenaeus, these individuals maintained that 
 matter “is incapable” of receiving the spiritual and that “it is impossible 
that spiritual substance should ever come under the power of corrup-
tion.”3 This Gnostic antithesis between spirit and matter is hardly sur-
prising, but the connection between Gnostic revulsion at material life 
and the reality of material decay is worth noting. Irenaeus certainly did 
so. Thus, in book 2, to cite another example, Gnostic views of salvation 
fall under scrutiny when they claim material substance falls “of neces-
sity” into corruption and that Jesus came to transfer humanity out of 
this corruption-prone materiality to a place of spirit.4 For many ancient authors, even some Christian authors who vigor-
ously defended the resurrection of the body, the Gnostic revulsion at 
decay would not have stirred much debate. According to Caroline
232 John J. O’Keefe
Walker Bynum, “horror at decay”5 was a common sentiment. Citing a 
variety of ancient sources, Bynum captures some of the emotion that 
corruption and decay could arouse:
Body is worse than dung, asserted the pagan Celsus (quoting Hera-
clitus); it is “a disgusting vessel of urine” and “bag of shit,” said the 
Christian apologist Arnobius. It is perpetual mutation, explained 
the theologian Basil. It can be the food of ﬁ sh or carrion beasts or 
even of human beings, said Cyril of Jerusalem and Macarius (quot-
ing pagan objections); how then will it be reassembled? Who would 
want it back, asked Ambrose; it is only a wretched prison for the 
soul, which aches to escape from pain.6 Context could soften some of these judgments against bodily life, but 
probably not by very much. Bodily life was hard; according to historian 
Peter Brown,
[Ancient society] was more helplessly exposed to death than is even 
the most afﬂ icted underdeveloped country in the modern world. Citizens of the Roman Empire at its height, in the second century 
A.D., were born into the world with an average life expectancy of 
less than twenty-ﬁ ve years. Death fell savagely on the young. Those 
who survived childhood remained at risk. Only four out of every 
hundred men, and fewer women, lived beyond the age of ﬁ fty.7 In such a context of disgust, how can we account for the expectant 
optimism that accompanies the death of Dostoyevsky’s Zosima? Aly-
osha Karamazov and many others clearly expect that some form of mi-
raculous liberation from the bondage to decay will be materially visible 
on the body of the dead monk. They would not have been satisﬁ ed with 
an allegorical translation of “incorruption” into the language of the 
soul’s escape from material bondage.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=289
290,"Only four out of every 
hundred men, and fewer women, lived beyond the age of ﬁ fty.7 In such a context of disgust, how can we account for the expectant 
optimism that accompanies the death of Dostoyevsky’s Zosima? Aly-
osha Karamazov and many others clearly expect that some form of mi-
raculous liberation from the bondage to decay will be materially visible 
on the body of the dead monk. They would not have been satisﬁ ed with 
an allegorical translation of “incorruption” into the language of the 
soul’s escape from material bondage. The unfortunate arrival of Zosi-
ma’s stink disappoints them precisely because of their implicit dissatis-
faction with such rhetoric. Zosima’s corruption reminds them painfully 
of their own approaching dissolution and challenges their hope that 
they will transcend it in resurrection. That the people have hope at
The Persistence of Decay 233
all for a miraculous sign of saintly incorruption derives, at least in part, 
from the ancient vision of Irenaeus and the Christology that ﬂ ows 
from it. While Irenaeus’s opponents may have been revolted by corruption 
and decay, Irenaeus himself made hope in its demise a centerpiece of his 
Christian vision. Nowhere is this more clear than in book 5 of Against 
the Heresies. Here, Irenaeus, like all of his contemporaries, defended the 
immortal character of the soul and recognized that the body is the as-
pect of human life that suffers from the sting of corruption. “For to 
die is to lose vital power,” Irenaeus writes, “and to become henceforth 
breathless, inanimate, and devoid of motion, and to melt away into 
those component parts from which also it derived the commencement 
of its substance.” This dissolution cannot happen to the soul, for it is 
“simple and not composite, so that it cannot be decomposed.”8 One might expect that with such a traditional sense of the soul’s 
immortality, Irenaeus would be tempted to reduce humanity to its soul-
ish character, but he does not. Instead, he argues forcefully that the full 
weight of biblical revelation points to a salvation that includes the com-
plete human, both the soul and the body. Indeed, it was the aim of sav-
ing physical creation itself, which includes humans with their bodies, 
that prompted the Son to become incarnate in the ﬁ rst place. For Ire-
naeus, when the Scriptures speak of death, “it is in reference to the 
ﬂ esh,” the very same ﬂ esh that Paul promised would be restored when 
he declared with respect to our bodies that they are “sown in corrup-
tion, but raised to incorruption.”9 This aspect of Irenaeus’s teaching is well known. However, we can 
still miss the existential force of his commitment to this position.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=290
291,"Indeed, it was the aim of sav-
ing physical creation itself, which includes humans with their bodies, 
that prompted the Son to become incarnate in the ﬁ rst place. For Ire-
naeus, when the Scriptures speak of death, “it is in reference to the 
ﬂ esh,” the very same ﬂ esh that Paul promised would be restored when 
he declared with respect to our bodies that they are “sown in corrup-
tion, but raised to incorruption.”9 This aspect of Irenaeus’s teaching is well known. However, we can 
still miss the existential force of his commitment to this position. Read-
ers of many works that describe Irenaeus’s impact are less likely to be 
reminded of it than of the fact that he developed the notions of “apos-
tolic succession” and “the rule of faith.” Irenaeus’s vision, however, 
reached far beyond his concerns about authority. Recall that one of the 
central tenets of the Gnostic worldview was revulsion at the idea of 
bodily life. Tertullian captures this sentiment well in his treatise On the 
Flesh of Christ. Reﬂ ecting upon what those with Gnostic sensibilities 
found unworthy in the idea of incarnation, he notes how much they 
hate the idea of the birth itself—“the ﬁ lth of the generative seeds within
234 John J. O’Keefe
the womb, of the bodily ﬂ uid and the blood; the loathsome, curdled 
lump of ﬂ esh which has to be fed for nine months off this same muck. ” 10 
Irenaeus shared Tertullian’s contempt for those who rejected Christ’s 
ﬂ esh, and we must understand that this contempt was rooted in a pro-
foundly different vision of what Christianity was about and of what 
Jesus had come to do. The resurrection of the body out of corruption into an incorrupt, 
restored creation deﬁ nes Irenaeus’s central concern far better than wor-
ries about authority. He says what he says about authority in order to 
protect his core vision. For “inasmuch as the opinions of certain persons 
are derived from heretical discourses, they are both ignorant of God’s 
dispensations, and of the mystery of the resurrection.” They know 
nothing of the “earthly kingdom which is the commencement of incor-
ruption” and in which the just will gradually take on characteristics of 
the divine nature. The resurrection of the dead will take place in the 
context of a creation renewed.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=291
292,"He says what he says about authority in order to 
protect his core vision. For “inasmuch as the opinions of certain persons 
are derived from heretical discourses, they are both ignorant of God’s 
dispensations, and of the mystery of the resurrection.” They know 
nothing of the “earthly kingdom which is the commencement of incor-
ruption” and in which the just will gradually take on characteristics of 
the divine nature. The resurrection of the dead will take place in the 
context of a creation renewed. This will be “that very creation in which 
they toiled or were afﬂ icted, being proved in every way by suffering.”11 
According to Irenaeus, “neither is the substance nor the essence of the 
creation annihilated, for faithful and true is He who has established 
it.”12 Indeed, when this world ends, as Irenaeus explains at the conclu-
sion of his long book against the heresies, and all creation “ﬂ ourishes in 
an incorruptible state . . . there will be a new heaven and a new earth in 
which the new man will remain forever, always holding fresh converse 
with God.”13
Ireneaus’s eschatological vision bore the marks of a literal mille-
narianism that did not appeal to succeeding generations of Christian 
thinkers. The presence of this literalism has led some to pay insufﬁ cient 
attention to the central core of his vision and the impact that it would 
have on succeeding Christian generations who, like Alyosha, tried to 
give an account of the “hope that was in them.” However, if we pay at-
tention, we can discern the persistence of this theme in the emerging 
Greek tradition. Athanasius was clearly dismayed by the reality of death and decay. Because ancient writers generally do not reveal their inner feelings, it is 
dangerous to speculate about their motivations. However, to assume 
that the lack of explicit self-disclosure indicates an internalized ap-
The Persistence of Decay 235
atheia would seem to miss the mark. Athanasius’s On the Incarnation, 
although lacking ﬁ rst-person intimacy, displays considerable pathetic 
energy. We are surely not extracting more than that text can offer if we 
sense in chapter 6 a desperation at the human condition and a profound 
hopefulness in the face of God’s dramatic intervention: “the race of 
men was being destroyed, and man who was rational and who had 
been made in the image was being obliterated; and the work of God 
was perishing.” Indeed, Athanasius continues, “it would have been im-
proper that what had once been created rational and had partaken of 
his Word, should perish and return again to non-existence through 
 corruption. ”14
This text seems to anticipate the language of Saint Ignatius of 
 Loyola.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=292
293,"On the Incarnation, 
although lacking ﬁ rst-person intimacy, displays considerable pathetic 
energy. We are surely not extracting more than that text can offer if we 
sense in chapter 6 a desperation at the human condition and a profound 
hopefulness in the face of God’s dramatic intervention: “the race of 
men was being destroyed, and man who was rational and who had 
been made in the image was being obliterated; and the work of God 
was perishing.” Indeed, Athanasius continues, “it would have been im-
proper that what had once been created rational and had partaken of 
his Word, should perish and return again to non-existence through 
 corruption. ”14
This text seems to anticipate the language of Saint Ignatius of 
 Loyola. Writing centuries later, he also meditated on the sorry state of 
the human race when he asked those making the spiritual exercises to 
contemplate “how the three divine persons looked at all the plain or 
 circuit of the world, full of men.” We should, he added, consider 
“how seeing that all were going down to hell,” the blessed Trinity de-
termined that “the Second Person shall become man and save the 
human race . . . .”15 Clearly, Ignatius lived in a vastly different age than 
Athanasius. He intended his Spiritual Exercises to move the heart and 
excite the retreatant to conversion. Athanasius’s world was different, 
but to the extent that we can assume a continuity of human experience, 
we do a disservice to our account of past theological reﬂ ection if we fail 
to consider the human side of the equation: theology is not always con-
structed upon calculated syllogisms and the rigid application of logic. Life and death, love and desire, joy and loss—all of these are intangible 
factors that drive and motivate, even if unseen and unarticulated. Thus, in a way, Athanasius’s sense of the pathos of corruptible hu-
manity inﬂ uenced his lifelong quest to ensure the full divinity of the 
Son of God. It would not be unfair to say that Athanasius, like Ire-
naeus, was obsessed with bodily survival. Chapter 8 of On the Incarna-
tion captures this. Because of the pervasive disease of human corruption, 
“the incorporeal and incorruptible and immaterial Word of God came 
to our realm.” He did this “because he saw that the rational race was 
perishing and that death was reigning over them through corruption.” Seeing this, God noted how improper such destruction was, and “he
236 John J. O’Keefe
had pity on our race, and was merciful to our inﬁ rmity, and submitted 
to our corruption, and did endure the dominion of death.” For this rea-
son, Athanasius explains further, “he took to himself a body, and that 
not foreign to our own.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=293
294,"Because of the pervasive disease of human corruption, 
“the incorporeal and incorruptible and immaterial Word of God came 
to our realm.” He did this “because he saw that the rational race was 
perishing and that death was reigning over them through corruption.” Seeing this, God noted how improper such destruction was, and “he
236 John J. O’Keefe
had pity on our race, and was merciful to our inﬁ rmity, and submitted 
to our corruption, and did endure the dominion of death.” For this rea-
son, Athanasius explains further, “he took to himself a body, and that 
not foreign to our own. ”16
Studies of the development of doctrine tend to concentrate on the 
inadequacy of Athanasius’s christological imagery. Surely no Christol-
ogy that imagines Jesus as God wearing humanity as a slipcover can be 
adequate to the task of taking seriously the human dimension of the 
 incarnation. Defenders of modern ascending Christologies necessarily 
object. While these observations raise legitimate concerns, they can also 
deﬂ ect attention from the primary insight that Athanasius would have 
us grasp: corruption has grabbed, crippled, and devoured humanity, 
and only the invasions of God’s divinizing power can correct our inevi-
table slide into nothingness. Athanasius himself explains: And this he did in his loving kindness in order that, as all die in 
him, the law concerning corruption in men might be abolished—
since its power was concluded in the Lord’s body and it would 
never again have inﬂ uence over men who are like him—and in 
order that, as we had turned to corruption, he might turn them 
back again to incorruption and might give them life for death, in 
that he had made the body his own, and by the grace of the resur-
rection had rid them of death as straw is destroyed by ﬁ re.17
Such a transformation of human bodily existence could, in Athanasius’s 
view, be effected only by the radical invasion of divinity into the cre-
ation. Death, like some kind of personiﬁ ed demon, clung to human 
bodies and dragged them down to corruption. 18 In response, only God, 
who is life by nature, could cling to bodily nature and drag it up, as it 
were, to incorruption. Given this conviction about the human predicament and the divine 
cure, we should not be surprised at the energy with which Athanasius 
attacked the theology of Arius. A Son who is anything less than God 
could never hope to achieve this dramatically physical transformation 
in the human person. Far from evincing a revulsion at human bodily 
life, Athanasius’s defense of the Son’s complete divinity reveals his deep 
commitment to a vision of a humanity transformed. The Persistence of Decay 237
Corruption in Cyril of Alexandria If the Irenaean thread is present in Athanasius, can we say the same of 
Cyril of Alexandria?",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=294
295,"A Son who is anything less than God 
could never hope to achieve this dramatically physical transformation 
in the human person. Far from evincing a revulsion at human bodily 
life, Athanasius’s defense of the Son’s complete divinity reveals his deep 
commitment to a vision of a humanity transformed. The Persistence of Decay 237
Corruption in Cyril of Alexandria If the Irenaean thread is present in Athanasius, can we say the same of 
Cyril of Alexandria? What, if any, are the clues that would indicate 
that the ﬁ fth-century patriarch of Alexandria conducted his own theo-
logical reﬂ ection with a similar revulsion at the destructive forces of 
corruption? This side of Cyril can be difﬁ cult to discover. Much of the 
academic discussion detailing his contribution has become entrenched 
in a distinction between Antiochene Christology and Alexandrian 
Christology, which depicts the Antiochene tradition as interested in the 
humanity of Jesus and the Alexandrian tradition as interested only in 
the divinity. Moreover, Cyril’s behavior as bishop irritated even his de-
fenders. The persecution of local Jews, his willingness to sanction vi-
olence against traditional temples, and his callous disregard for the lives 
of his opponents make efforts to describe him sympathetically seem im-
prudent at best and reckless at worst. The dark side of Cyril (like the dark side of Athanasius, or even the 
dark side of Augustine) certainly exists and should not be ignored in 
any comprehensive assessment of his contribution to the formation of 
ancient Christian theology. Yet, we should also take care that our at-
tention to his deﬁ cits not blind us from seeing his other side. If we are 
attentive we can discover the contours of a person with passionate con-
victions about the nature of God’s promise and the gift that Christ 
brings to the human race. Like Athanasius and virtually all patristic authors with the notable 
exception Augustine, Cyril does not directly reveal his inner world. We 
have no easy access to his hopes and fears or to his joys and sorrows, but 
we do have some access if we notice the clues. I have long been fasci-
nated by an obscure passage from Cyril’s Third Letter to Nestorius. After 
spending some time meditating on the divine origins of the Son and the 
sublime dignity of the Holy Spirit, Cyril abruptly shifts direction to the 
glories of the incarnation and the mystery of Mary, the mother of God. She is so named, not because the Son had a beginning in her womb, but 
because “he substantially united humanity with himself, and under-
went ﬂ eshly birth from her womb.” He did this “to bless the very origin 
of our existence.”",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=295
296,"I have long been fasci-
nated by an obscure passage from Cyril’s Third Letter to Nestorius. After 
spending some time meditating on the divine origins of the Son and the 
sublime dignity of the Holy Spirit, Cyril abruptly shifts direction to the 
glories of the incarnation and the mystery of Mary, the mother of God. She is so named, not because the Son had a beginning in her womb, but 
because “he substantially united humanity with himself, and under-
went ﬂ eshly birth from her womb.” He did this “to bless the very origin 
of our existence.” Indeed, “through a woman’s giving birth to him 
united with ﬂ esh,” he meant that
238 John J. O’Keefe
the curse on the whole race which dispatches our earthly bodies to 
death should cease as well as the words (from now on rendered 
null and void by him) “in sorrow you shall bear children” (Gen 
3:16), and he intended to prove true the prophet’s utterance, “Death 
waxed strong and swallowed and again God took away every tear 
from every countenance” (Isa 25:8). This is our reason for afﬁ rm-
ing of him that he personally blessed marriage by his Incarnation as 
well as by responding to the invitation to leave for Cana in Galilee 
along with the holy apostles. 19 In reading this passage, it would be tempting to dwell on possible 
insufﬁ ciencies in Cyril’s description of the relationship between the di-
vine and human natures in the one man Jesus. Alternatively, we could 
ponder the growing sophistication of Cyril’s concept of hypostatic 
union. In both cases we would be asking good questions. However, if 
we focus only on dominant melodies we may fail to hear signiﬁ cant 
descants. Clearly, Cyril developed a more sophisticated way to account for 
the union of humanity and divinity in Jesus as a result of Nestorius’s 
challenge to his less sophisticated early account. Yet, we cannot con-
clude that Nestorius’s challenge drove Cyril’s vision. That vision ex-
isted before any theological confrontation. In the passage cited above, 
we see it coming to the surface: we glimpse a primordial insight that the 
later theology was designed to defend, not the other way around. Con-
sider the close connection between the assertion of blessing on the ori-
gin of human existence—Christ’s incarnation in the womb of Mary as 
a human person—and the “curse . . . which dispatches our earthly bod-
ies to death.” Note how quickly this is followed by the quotations from 
Genesis and Isaiah emphasizing the invasion and removal of sorrow 
from the human condition. These sentiments reveal something about 
Cyril himself. Single instances rarely inspire trust, but this one does not stand 
alone. Such sentiments appear in Cyril’s writing well before the chris-
tological controversy.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=296
297,"Note how quickly this is followed by the quotations from 
Genesis and Isaiah emphasizing the invasion and removal of sorrow 
from the human condition. These sentiments reveal something about 
Cyril himself. Single instances rarely inspire trust, but this one does not stand 
alone. Such sentiments appear in Cyril’s writing well before the chris-
tological controversy. For example, in the Commentary on John, possibly 
one of Cyril’s earliest works,20 we encounter the following, which is 
worth quoting at length:
The Persistence of Decay 239 It was not otherwise possible for man, being of a nature which per-
ishes, to escape death, unless he recovered that ancient grace, and 
partook once more of God who holds all things together in being 
and preserves them in life through the Son and the Spirit. There-
fore, his only-begotten Word has become a partaker of ﬂ esh and 
blood (Heb 2:14), that is, he has become man, though being life by 
nature, and begotten of the life that is by nature, that is, of God 
the Father, so that, having united himself with the ﬂ esh which per-
ishes according to the law of its own nature . . . he might restore 
it to his own life and render it through himself a partaker of God 
the Father . . . . And he wears our nature, refashioning it to his own 
life. 21 The extent to which Cyril’s vision of salvation depends upon an appro-
priation of divine life made possible by the Son’s incarnation has been 
documented in an excellent study by Daniel Keating. 22 This particular 
passage from the Commentary on John aptly captures this dimension of 
Cyril’s understanding. Human beings are born with a corruptible 
 nature—“a nature which perishes.” Only the intervention of a nature 
that does not perish is sufﬁ ciently powerful to alter our trajectory to-
ward dissolution. We should not be confused here: Cyril, like Athana-
sius, and, more remotely, Irenaeus, was not thinking about perishing in 
an amorphous moral sense. To perish meant to succumb to decay. Keeping this in mind helps to contextualize some of Cyril’s re-
marks that could lead one to think that in his theology the humanity of 
Jesus was a ruse. For example, in his Dialogues on the Trinity, Cyril fre-
quently explains that the nature of the Son is far from those beings on 
earth who are subject to corruption. 23 Reading these passages without 
due reference to the soteriological implications fundamentally distorts 
Cyril’s point. The incorruptibility of the Son is necessary to ensure the 
transformation of the person from corruption to incorruption. Further 
passages in the dialogues make this connection explicit: the Son “as-
cended after having destroyed the bonds of death.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=297
298,"For example, in his Dialogues on the Trinity, Cyril fre-
quently explains that the nature of the Son is far from those beings on 
earth who are subject to corruption. 23 Reading these passages without 
due reference to the soteriological implications fundamentally distorts 
Cyril’s point. The incorruptibility of the Son is necessary to ensure the 
transformation of the person from corruption to incorruption. Further 
passages in the dialogues make this connection explicit: the Son “as-
cended after having destroyed the bonds of death. He brought us to a 
state of sanctiﬁ cation” by establishing “anew” the ancient beauty of na-
ture and by the bestowal of the Holy Spirit. 24
240 John J. O’Keefe
Cyril’s approach can also clearly be seen in his famous dialogue 
That Christ Is One. To cite an example, Cyril is eager to show that the 
Son’s incarnation must be taken literally. He argues against those who 
claim that we should take this language metaphorically. When Paul in 
Galatians and 2 Corinthians asserts that Jesus became a “curse” and 
“sin” for us, they maintain, he clearly did not mean this literally; it has 
to do with Christ’s power to undo the curse and to undo sin. So also, 
they say, language about the Word becoming ﬂ esh should not be taken 
literally. Cyril’s response is instructive: In that case, if it is true that the Word became ﬂ esh in exactly the 
same way that he became curse and sin, which is how they under-
stand it, then surely he must have become ﬂ esh for the suppression 
of ﬂ esh? But how would this serve to exhibit the incorruptibility 
and imperishability of ﬂ esh which he achieved, ﬁ rst of all in his 
own body? For he did not allow it to remain mortal and subject to 
corruption, thus allowing the penalty of Adam’s transgression to 
continue to pass on to us, but since it was his own and personal 
ﬂ esh, that of the incorruptible God, he set it beyond death and cor-
ruption. 25 These sentiments appear throughout the text, and, when observed in 
their soteriological context, they offer evidence against an easy char-
acterization of Cyril’s Christology as hopelessly naive about Christ’s 
 humanity. Christ’s divine humanity transforms our corruption into 
his incorruption. Incorruption is the true, intended form of human 
 nature. Cyril’s commentaries were, of course, directed to a fairly sophisti-
cated audience. However, we can also observe similar themes permeat-
ing ofﬁ cial patriarchal messages directed to his entire ﬂ ock. The Festal 
Letters provide the best vantage point from which to observe this in ac-
tion.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=298
299,"Incorruption is the true, intended form of human 
 nature. Cyril’s commentaries were, of course, directed to a fairly sophisti-
cated audience. However, we can also observe similar themes permeat-
ing ofﬁ cial patriarchal messages directed to his entire ﬂ ock. The Festal 
Letters provide the best vantage point from which to observe this in ac-
tion. Following ancient tradition, each year of his episcopate Cyril com-
posed a festal letter whose primary purpose was to announce the date of 
Easter and the beginning of Lent. These letters also provided him with 
the opportunity to reﬂ ect pastorally on the state of his diocese. Fortu-
nately for those who study Cyril, we possess letters from nearly every
The Persistence of Decay 241
year of his episcopacy. In these letters the themes of corruption and 
 deliverance from corruption make frequent appearances. Particularly 
striking is a text from Letter 5, written in preparation for Easter 
of 417: What is it, then, that makes this joyful noise so timely and decides 
that we must exult and lift up to the Savior his death as something 
sacred? I know that you know, but I will explain it anyway. Death 
has been conquered, which refused to be conquered. Corruption 
has been made new. Invincible suffering has been destroyed. Hell, 
stricken with insatiable greed, and never satisﬁ ed with those who 
had died, has learned, all unwillingly, what it could not bear to 
learn earlier. For it does not strive to get hold of those who are still 
falling, but has already disgorged those already taken, having suf-
fered a wonderful desolation by the Savior’s power. For he paid it a 
visit with the words, “Come out! You in the darkness, show your-
selves!” And having made his proclamation to the spirits in hell, 
who had once disobeyed, he ascended victorious, having raised up 
his own temple as a kind of ﬁ rst-fruits of our hope, made resurrec-
tion from the dead a way on which nature can travel, and per-
formed for us other good things as well. 26 The rhetorical juxtaposition of contrasting themes evokes strong emo-
tions: death is conquered; corruption is made new; the invincible is de-
stroyed; hell the desolator is desolated. Those who heard Cyril’s words 
would recognize the experience that they evoke and relish the hope 
that they offered. Christological explanations of the mechanism by 
which death is desolated are, in many ways, secondary to the profound 
human experience that drives them. Similar examples in the festal letter are not difﬁ cult to ﬁ nd. Let-
ter 10, especially, delivers the whole package, from the evocation of the 
pathos of death to the transforming power of the incarnate Son of God.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=299
300,"Those who heard Cyril’s words 
would recognize the experience that they evoke and relish the hope 
that they offered. Christological explanations of the mechanism by 
which death is desolated are, in many ways, secondary to the profound 
human experience that drives them. Similar examples in the festal letter are not difﬁ cult to ﬁ nd. Let-
ter 10, especially, delivers the whole package, from the evocation of the 
pathos of death to the transforming power of the incarnate Son of God. However, one particular passage stands out. In Letter 10, Cyril reﬂ ects 
on corruption and resurrection in conjunction with an interpretation of 
the deeper meaning of “manna from heaven.” “After shaking off the 
corruption dwelling in our bodies,” he notes, paraphrasing Paul, “we
242 John J. O’Keefe
will put on instead the glory of incorruptibility.” This will not happen 
by denying our physical human nature; rather, it will be in a “refash-
ioning” that captures the “honor of incorruptibility.” This truth about 
our transformation, Cyril argues, is rooted in the Scriptures themselves 
and not just in Paul. The story in Exodus 16 about the manna from 
heaven functions as a type of the resurrected body. Cyril notes that 
when the Israelites tried to keep the manna overnight for themselves 
(Exod 16:20), it became corrupted, according to its nature. However, 
when God commanded that some be kept as an example for future 
generations (Exod 16:33–34), it was not corrupted because it was placed 
in God’s presence. “That this is what will happen to us too I think no 
one will doubt.” When Christ places us “in the presence of God the Fa-
ther,” our bodies will become incorruptible. “For we will no longer be 
subject to corruption, but rather will remain forever. The manna was 
taken as an example of this reality.” This reﬂ ection on the transforming 
power of God, typiﬁ ed in the manna, leads Cyril to an immediate re-
ﬂ ection on the signiﬁ cance of the incarnation: Let us reﬂ ect, then, that being by nature God, since he even ap-
peared from God, shining forth ineffably and incomprehensibly 
from God the Father’s very substance, he is for this reason quite 
reasonably regarded as completely in his form and in equality with 
him, as is in fact true; and yet “he humbled himself,” as scripture 
says, “taking the form of a slave” (Phil 2:7) and becoming as we 
are, that we might become as he is, refashioned by the activity of 
the Spirit into his likeness by grace.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=300
