Chunk ID,Text Chunk,Source URL
381,"This, Azad thought, was baseless. It was 
""ridiculous"", for instance, to consider Ali Naqi Khan ""one of the 
chief conspirators"" when he was ""completely a henchman of the 
East India Company"" and whom the people of Lucknow ""looked 
upon ... as a traitor"". 49 
Yet 1857 has always cast a long shadow across the terrain of 
Indian politics ever since it happened. The Quit India move­
ment in Bihar often brought back - both to the nationalists and 
British officials 
memories of it.50The mobilisation against 
vasectomy in northern India during the Emergency reminded 
many of the events of the 19th century, and with the advent of 
Subaltern Studies in the 1980s, Ranajit Guha famously saw in 
1857 a paradigmatic form of peasant insurgency that was central 
to his conceptualisation of Indian politics having two necessary 
domains and idioms: an elite one represented by leaders such as 
Nehru and a ""popular"" or subaltern one that classically followed 
and expressed the logic of insurgency that Guha discerned in 
1857 and other similar events. 51 
We submit that the concerns expressed around Aamir Khan's 
and Ketan Mehta's portrayal of Mangal Pandey speak to an 
unresolved question of Indian democracy, a question that 
acquires urgency the more mass forms of democracy take root 
in India. This is the question of the two domains - to stay for the 
moment with Guha's formulation - could be combined into a 
""politics of the people"" that would give Indian democracy both 
a working sense of sovereignty (an effective rule of law, that is) 
and a lively sense of being truly a democracy ( a rule of the 
demos). The Constitution was written in the name of a category 
called ""the people oflndia"". That was an example of performative 
speech. But in the everyday we have had several and very 
different 
and one might even say, competing - ways of 
imagining what a ""politics of the people"" might look like and 
how the category ""people"" might be represented in politics. There, firstly, was the Nehruvian imagination of ""the people"" 
after independence - a ""people"" as committed to the nation as 
the nation was committed to its people(s). In the world of
Mangal Pandey: Film and History 323 
Bombay films, this equation of a romanticised category called 
""the people"" with the nation shifted from the historical to the 
social in the period immediately after independence. This 
imaginary was most vividly brought to life in song sequences 
from films of the 1950s where the slum, the street, the city 
became the ground of play for ""the people"".",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=381
382,"But in the everyday we have had several and very 
different 
and one might even say, competing - ways of 
imagining what a ""politics of the people"" might look like and 
how the category ""people"" might be represented in politics. There, firstly, was the Nehruvian imagination of ""the people"" 
after independence - a ""people"" as committed to the nation as 
the nation was committed to its people(s). In the world of
Mangal Pandey: Film and History 323 
Bombay films, this equation of a romanticised category called 
""the people"" with the nation shifted from the historical to the 
social in the period immediately after independence. This 
imaginary was most vividly brought to life in song sequences 
from films of the 1950s where the slum, the street, the city 
became the ground of play for ""the people"". These were sites 
where the ordinary, the average work-a-day person, the socially 
under-privileged, and poor were portrayed as ""subjects"" whose 
playfulness, heroism,joys and sorrows could be properly realised 
in some vision of national unity. Songs like 'Oil Ka Haal Sune Oil 
Wala', 'Ramaiyah Wasta Vaiah', 'MeraJootaHaiJapani', 'Yeh 
Hai Bombay Meri Jaan' were all redolent with image of ""the 
people"" as sovereign despite their financial impoverishment 
and other social handicaps. But this 1950s imagination of the people as the subaltern 
equivalent of the nation withered as the decades wore on and the 
older nationalist or socialist imagination of the ""masses"" as a 
united agency ceased to be viable. Politics of caste, of dalit self­
assertion, of reservations, of the rise of the criminal-politicians 
and of the mafia, of widespread corruption have fragmented the 
category of the ""people"" into many other forms of representation 
some of which have been portrayed, for instance, by Sanjay 
Dutt, notably in his Munnabhai films. As has been so aptly 
demonstrated by scholars like Ravi Vasudevan, Ranjini 
Mazumdar and others, cinema's investment in this category of 
the ""people"" is now performed via repeated engagements with 
notions of criminality, the fracturing of the urban space, the 
corrosion of a moral economy - in short with an attempt to 
demonstrate how and under what social pressures the category 
has been splintered and robbed of all buoyancy. 52 
MP, then, becomes an interesting and intriguing film when we 
see it as a part of a cluster of films - Lagaan, Rang de Basanti 
that have sought to rescue this category called ""the people"" and 
that centre around the depiction of its main actor, Aamir Khan, 
as a citizen hero. This presentation of the hero -preserving intact 
his heroic qualities but cathecting his entire existence on to an 
imagined, romantic category called ""the people"" - is accom­
plished through a wilful manipulation oflndian history.",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=382
383,"Politics of caste, of dalit self­
assertion, of reservations, of the rise of the criminal-politicians 
and of the mafia, of widespread corruption have fragmented the 
category of the ""people"" into many other forms of representation 
some of which have been portrayed, for instance, by Sanjay 
Dutt, notably in his Munnabhai films. As has been so aptly 
demonstrated by scholars like Ravi Vasudevan, Ranjini 
Mazumdar and others, cinema's investment in this category of 
the ""people"" is now performed via repeated engagements with 
notions of criminality, the fracturing of the urban space, the 
corrosion of a moral economy - in short with an attempt to 
demonstrate how and under what social pressures the category 
has been splintered and robbed of all buoyancy. 52 
MP, then, becomes an interesting and intriguing film when we 
see it as a part of a cluster of films - Lagaan, Rang de Basanti 
that have sought to rescue this category called ""the people"" and 
that centre around the depiction of its main actor, Aamir Khan, 
as a citizen hero. This presentation of the hero -preserving intact 
his heroic qualities but cathecting his entire existence on to an 
imagined, romantic category called ""the people"" - is accom­
plished through a wilful manipulation oflndian history. Khan as 
Mangal Pandey or Bhuvan (in Lagaan) or Daljeet (in Rang de 
Bas anti) would have no existence as a character without the films
324 
1857: Essays from Economic and Political Weekry 
also simultaneously hypostatising a greater category- the people. MP, like some other films that Khan appeared in, resonates with 
an effort to grapple with the present, to find succour for the 
problems of the contemporary by recasting the past. Interest­
ingly, all these films bypass the immediate post-independence 
decades, a close engagement with which might offer a more 
linear account of the present. Instead all of these films undertake 
a temporal loop into the colonial period in which they embed the 
category of the people. The films appear to pose viewers with the 
question of whether or not we would have a different ""now"", and 
certainly a different future, if the past were to be altered by these 
instances of popular agency. In other words, the process by 
which the films accomplish or provoke in the viewer the capacity 
to imagine a new ""now"" is by energising and dramatising with the 
aid of melodrama and spectacle - the two most favoured and 
assured tropes of Hindi cinema the entity of the people. It is the 
people that emerge as the protagonist in the trio, Lagaan, MP, 
and Rang de Basanti. Much like Lagaan (2001) and Rang de 
Basanti (2006) two films that preceded and followed MP the 
latter too can be read as recuperating this imaginative category 
of the people that has died in Bollywood cinema.",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=383
384,"The films appear to pose viewers with the 
question of whether or not we would have a different ""now"", and 
certainly a different future, if the past were to be altered by these 
instances of popular agency. In other words, the process by 
which the films accomplish or provoke in the viewer the capacity 
to imagine a new ""now"" is by energising and dramatising with the 
aid of melodrama and spectacle - the two most favoured and 
assured tropes of Hindi cinema the entity of the people. It is the 
people that emerge as the protagonist in the trio, Lagaan, MP, 
and Rang de Basanti. Much like Lagaan (2001) and Rang de 
Basanti (2006) two films that preceded and followed MP the 
latter too can be read as recuperating this imaginative category 
of the people that has died in Bollywood cinema. What may appear disturbing about the use of the past in this 
rendition of ""the people"" in MP is precisely what remains 
unresolved in Indian democracy, and that is the relationship 
between the ""popular"" and the ""democratic"". The Nehruvian 
dream of an orderly, disciplined (we use this word advisedly) 
democracy comes up everyday against the resistance of ""popu­
lar"" politics of various kinds. At the centre of these clashes 
internal to the cultures of Indian democracy are questions of 
pedagogy. How will we learn to make our society ever more 
democratic? Can we have a democracy that abandons the ideals 
of a Habermasian public sphere and the rule oflaw? But who will 
instil these ideas and in whom? Who will be the teachers and who 
will be the taught? It is on these kinds of questions that elitist 
answers founder. Will the ""people"" be merely an object of 
representation or will they, in some ways, speak directly for 
themselves? Can they be their own teachers? The anxiety 
expressed by some on this score seems legitimate, for - as 1857 
and numerous other instances of subaltern politics make clear -
while there is something inherently democratic about the popular,
Mangal Pandey: Film and History 325 
the popular by itself does not ever guarantee the achievement of 
a democratic culture that, say, treasures the individual or the 
right of dissent. Aamir Khan's Mangal Pandey speaks to this 
dilemma that is quite central to the evolving politics of 
Indian democracy.53 
NOTES 
1 Priyajaikumar, Cinema At the End Of Empire: A Politics of Transition in 
Britain and India, Duke University Press, Durham, 2006, pp 205-06. Words 
in parenthesis ours.",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=384
385,"Can they be their own teachers? The anxiety 
expressed by some on this score seems legitimate, for - as 1857 
and numerous other instances of subaltern politics make clear -
while there is something inherently democratic about the popular,
Mangal Pandey: Film and History 325 
the popular by itself does not ever guarantee the achievement of 
a democratic culture that, say, treasures the individual or the 
right of dissent. Aamir Khan's Mangal Pandey speaks to this 
dilemma that is quite central to the evolving politics of 
Indian democracy.53 
NOTES 
1 Priyajaikumar, Cinema At the End Of Empire: A Politics of Transition in 
Britain and India, Duke University Press, Durham, 2006, pp 205-06. Words 
in parenthesis ours. 2 Ibid, p 206. 
3 On questions of realism in Hindi films, see Ashish Rajyadhakhsha, 
'Realism, Modernism and Post-colonial Theory' in John Hill and Pamela 
Church-Gibson eds, The Oxford Guide to Film Studies, Oxford University 
Press, Oxford, 1998, pp 415- 25; Sumita Chakravarty, National Identity in 
Indian Popular Cinema, 184 7- 198 7, Austin, University of Texas Press, 
Texas, 1993; and Madhav Prasad, Ideology of the Hindi Film: A Historical 
Reconstruction, Oxford University Press, Delhi, 1998. The words within 
quotes are quoted somewhat out of context from Natalie Davis, Slaves on 
Screen: Film and Historical Vision, Harvard University Press, Cambridge, 
Mass, 2000, p 136. 
4Jaikumar, Cinema, p 216. 
5 Sharmistha Gooptu, 'Mangat Pandey: Is History Important?' Economic and 
Political Weekly, August 27, 2005. 
6 Ziya Us Salam, 'Wreaking Havoc with History', The Hindu, August 26, 2005. 7 Lindsay Pereira, 'The Rising: History Comes Alive', August 12, 2005, 
http://in.rediff.com/movies/2005/aug/l2aamir.htm 8 Nicholas Dirks, The Scandal of Empire, Harvard University Press, Cam­
bridge, 2006, p xiii. 9 Saul David, The Indian Mutiny 1857, Penguin, London, 2003, Chapter 7 
entitled 'Mungul Pandy', pp 67-77, has much of the historical detail about 
Pandey's mutiny that is currently available. 10 P JO Taylor ed, A Companion to the ""Indian Mutiny"" of 1857, Oxford 
University Press, Delhi, 1996, p 209, entry on 'Mangat Pantle'. 11 Greased cartridges had been first imported in 1853. For some details of 
early disaffection about the cartridges, see Surendra Nath Sen, Eighteeen 
Fifty Seven, Publications Division, Delhi, Government of India, 1995 (first 
published 1957), pp 40-45. 12 See William Howard Russell, My Indian Mutiny Diary, ed, Michael 
Edwardes, Cassell and Co, London, 1957 (first pub 1860).",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=385
386,"10 P JO Taylor ed, A Companion to the ""Indian Mutiny"" of 1857, Oxford 
University Press, Delhi, 1996, p 209, entry on 'Mangat Pantle'. 11 Greased cartridges had been first imported in 1853. For some details of 
early disaffection about the cartridges, see Surendra Nath Sen, Eighteeen 
Fifty Seven, Publications Division, Delhi, Government of India, 1995 (first 
published 1957), pp 40-45. 12 See William Howard Russell, My Indian Mutiny Diary, ed, Michael 
Edwardes, Cassell and Co, London, 1957 (first pub 1860). 13 Martin Richard Gubbins, An Account of the Mutinies in Oudh, and of the 
Siege of the Lucknow Residency; with Some Observations on the Conditions of 
the Province of Oudh, and on the Causes of the Mutiny in the Bengal Army, 
Richard Bentley, London, 1858, pp 1-2. 
14 Sir George Treveleyan, Cawnpore, Macmillan, London, 1907 (first pub 
1865), pp 24-25.
326 
1857: Essays from Economic and Political Week(y 
15 Taylor, Companion, p 209. 
16 Treveleyan, Cawnpore, p 29. 
17 Taylor, Companion, p 209. Scholars pointing to the effect of 'bhang' on 
Pandey's decision to rebel often seem to overlook the point that an 
intoxicant may, under certain circumstances, very well work to facilitate 
""agency"" for human beings. It is also interesting to note that the point 
about Pandey's being under the influence of bhang was perhaps first made 
by his co-sepoys who may have said it to exonerate both him and 
themselves in the hope of a lighter punishment. We are told that it was on 
being admonished by General Hearsey that that the sepoys of the 34th 
Regiment said ""with one voice"" of Pandey - ""He is mad - had taken 
hhung ... to excess"". See ML Bhargava, Saga of 1857: Success and Failures, 
Reliance Publishing House, Delhi, 1992, p 37. 
18 Bhargava, Saga, pp 49-51. 
19 Bhargava, Saga, pp 49-50. 
20 Bhargava, Saga, p 53 
21 William Dalrymple, The Last Mughal: The Fall of a Dynasty, Delhi, 1857, 
Penguin Viking, New Delhi, 2006, p 20. 
22 Vinayak Damodar Savarkar, The Indian War of Independence, Phoenix, 
Bombay, 1947, first published 1909, Part II, Chapter 1, pp 101-06. 
23 Savarkar, War, p 103. 
24 Savarkar, War, p 103. 
25 Cited by G Mjoshi in his Foreword 'The Story of this History' to Savarkar, 
War, p x. 
26 Savarkar, War, p 105. 
27 Even as a historical incident, this has many versions.",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=386
387,"Scholars pointing to the effect of 'bhang' on 
Pandey's decision to rebel often seem to overlook the point that an 
intoxicant may, under certain circumstances, very well work to facilitate 
""agency"" for human beings. It is also interesting to note that the point 
about Pandey's being under the influence of bhang was perhaps first made 
by his co-sepoys who may have said it to exonerate both him and 
themselves in the hope of a lighter punishment. We are told that it was on 
being admonished by General Hearsey that that the sepoys of the 34th 
Regiment said ""with one voice"" of Pandey - ""He is mad - had taken 
hhung ... to excess"". See ML Bhargava, Saga of 1857: Success and Failures, 
Reliance Publishing House, Delhi, 1992, p 37. 
18 Bhargava, Saga, pp 49-51. 
19 Bhargava, Saga, pp 49-50. 
20 Bhargava, Saga, p 53 
21 William Dalrymple, The Last Mughal: The Fall of a Dynasty, Delhi, 1857, 
Penguin Viking, New Delhi, 2006, p 20. 
22 Vinayak Damodar Savarkar, The Indian War of Independence, Phoenix, 
Bombay, 1947, first published 1909, Part II, Chapter 1, pp 101-06. 
23 Savarkar, War, p 103. 
24 Savarkar, War, p 103. 
25 Cited by G Mjoshi in his Foreword 'The Story of this History' to Savarkar, 
War, p x. 
26 Savarkar, War, p 105. 
27 Even as a historical incident, this has many versions. For example, 
R C Majumdar, basing himself on a letter by General Hearsey, dates the 
incident to ""early January 1857"" and describes the ""low-caste"" person as 
a 'khalasi'. R C Majurndar, The Sepoy Mutiny and the Revolt of 1857, Firma 
KL, Calcutta (1957), 1963, Book 2, Chapter 1, p 69. T RE Holmes in his 
then-popular book, A History of the Indian Mutiny and the Disturbances 
Which Accompanied it Among the Civil Population, W H Allen and Co, 
London, 1891 (4th edn, first pub 1883, reprinted 1885, 1888), p 78 gives 
simply ""one day in January, 1857"" as the date of the incident and reports 
the low-caste person to have been a 'lascar'. Major-General Richard 
Hilton's The Indian Mutiny: A Centenary History, Hollis and Carter, 
London, 1957, p 25, on the other hand - and after making much heavy 
weather of how ""perversion of history can be a powerful weapon of 
propaganda (p 1) - surprisingly homes in on ""the middle ofj anuary"" as the 
precise date for this ""strange incident"" without telling us what his authority 
may have been for such a date.",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=387
388,"For example, 
R C Majumdar, basing himself on a letter by General Hearsey, dates the 
incident to ""early January 1857"" and describes the ""low-caste"" person as 
a 'khalasi'. R C Majurndar, The Sepoy Mutiny and the Revolt of 1857, Firma 
KL, Calcutta (1957), 1963, Book 2, Chapter 1, p 69. T RE Holmes in his 
then-popular book, A History of the Indian Mutiny and the Disturbances 
Which Accompanied it Among the Civil Population, W H Allen and Co, 
London, 1891 (4th edn, first pub 1883, reprinted 1885, 1888), p 78 gives 
simply ""one day in January, 1857"" as the date of the incident and reports 
the low-caste person to have been a 'lascar'. Major-General Richard 
Hilton's The Indian Mutiny: A Centenary History, Hollis and Carter, 
London, 1957, p 25, on the other hand - and after making much heavy 
weather of how ""perversion of history can be a powerful weapon of 
propaganda (p 1) - surprisingly homes in on ""the middle ofj anuary"" as the 
precise date for this ""strange incident"" without telling us what his authority 
may have been for such a date. 28 P OJ Taylor, What Really Happened During the Mutiny: A Day-by-Day 
Account of the Major Events of 1857-1859 in India, Oxford university 
Press, Delhi, 1999, p 45. 
29 See the discussion in Saul David, The Indian Mutiny, pp 34-44 and Michael 
Edwardes, Red Year: The Rebellion of 1857, Cardinal, London, 1975, 
pp 21-22. Treveleyan, Cawnpore, p 36, writes: ""And so it came to pass that 
[for the European army officers in India] to be sent back to headquarters
Mangal Pandey: Film and History 327 
was 'a shame', regimental duty was 'a bore', and the sepoys were 'niggers'. That hateful word ... made its first appearance in decent society during the 
years which immediately preceded the mutiny."" 30 Holmes, A History, p 78. 
31 Hilton, The Indian Mutiny, p 25. 
32 Dalrymple, The Last Mughal, p 135. Words in parenthesis ours. See also 
the footnote in Dalrymple on this page. 33 Napier cited in Charles Ball, The History of the Indian Mutiny giving a 
detailed account of the Sepoy insurrection in India; and a concise history of the 
great military events which have tended to consolidate British Empire in 
Hindostan, Vo! 1, Master Publishers, New Delhi, nd (1859), p 36. 
34 Saul David cited in Khalid Ansari, 'Brits Rising against Mangal', Midday, 
August 18, 2005. He is also cited in a story on Mangal Pandey by the BBC. See http://news.bbc.co. uk/go/pr/fr//1/hi/entertainment/film/4151152.stm",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=388
389,"33 Napier cited in Charles Ball, The History of the Indian Mutiny giving a 
detailed account of the Sepoy insurrection in India; and a concise history of the 
great military events which have tended to consolidate British Empire in 
Hindostan, Vo! 1, Master Publishers, New Delhi, nd (1859), p 36. 
34 Saul David cited in Khalid Ansari, 'Brits Rising against Mangal', Midday, 
August 18, 2005. He is also cited in a story on Mangal Pandey by the BBC. See http://news.bbc.co. uk/go/pr/fr//1/hi/entertainment/film/4151152.stm Published: 2005/08/14 16:39:14 GMT. 
35 Amaresh Misra, Mangal Pandey: The True Story of an Indian Revolutionary, 
Rupa & Co, New Delhi, 2005; Rudrangshu Mukherjee, Mangal Pandey: 
Brave Martyr or Accidental Hero?, Penguin, Delhi, 2005. 
36 'Mangal Pandey Irks Native Villagers', The Statesman, July 29, 2005. 
37 'UP Government Considering Banning Aamir Khan Starrer', The Indian 
Express, August 15, 2005. 
38 Semanti Ghosh, 'Kalpanar Hysteria' 'The Hysteria of Imagination', 
Anandabazar Patrika, August 14, 2005. 
39 Ghosh, 'Kalpanar Hysteria'. 40 In this part of the argument, we draw on Dipesh Chakrabarty, 'History and 
the Politics of Recognition' in Alan Jenkins and Keith Munslow eds, 
Manifestos for Historians, Routledge, London and New York, forthcoming. See also the discussion in Chakrabarty, 'Itihasher janajibon' (The Public 
Life of History], in Bengali, Anustup, AnnualjPuja number, October 2005. 41 Winfrey cited in Natalie Zemon Davis, Slaves on the Screen: Film and 
Historical Vision, Harvard University Press, Cambridge, Mass, 2000), p 99. 
42 Davis, Slaves, p 131. 
43 Gottschalk cited in Robert A Rosenstone, 'The Historical Film: Looking 
at the Past in a Postliterate Age' in Marcia Landy ed, The Historical Film: 
History and Memory in the Media, Rutgers University Press (Rutgers, N J, 
2001), p 50. The quote originally occurs in Peter Novick's, A Noble Dream. 
44 Davis, Slavery, p 136. 
45 Ibid, pp 131, 136. 
46 Tom Gunning, Making Sense of Films on http://historymatters.gmu.edu/ 
mse/filmj. Indeed, even some British schools appear to be teaching their 
students the history of British imperialism in India today through Bollywood 
films. As Amit Roy recently reported in the Kolkata Telegraph: ""Andrew 
Robinson, history master at Eton College, keeps a copy of Lagaan handy 
to acquaint his boys with the scholarship of India's best-known historians, 
Aamir Khan and Ashutosh Gowariker. Most Britons also take their 
knowledge of Gandhi from Richard Attenborough's Oscar-winning movie."" Amit Roy, 'India Divides Britain', The Telegraph (Kolkata), December 28, 
2006.",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=389
390,"Indeed, even some British schools appear to be teaching their 
students the history of British imperialism in India today through Bollywood 
films. As Amit Roy recently reported in the Kolkata Telegraph: ""Andrew 
Robinson, history master at Eton College, keeps a copy of Lagaan handy 
to acquaint his boys with the scholarship of India's best-known historians, 
Aamir Khan and Ashutosh Gowariker. Most Britons also take their 
knowledge of Gandhi from Richard Attenborough's Oscar-winning movie."" Amit Roy, 'India Divides Britain', The Telegraph (Kolkata), December 28, 
2006. 328 
7857: Essays frm Economic and Political Weekry 
47 Majumdar, The Sepoy Mutiny, p 74. 48 Rudrangshu Mukherjee, Awadh in Revolt: A Study of Popular Resistance, 
Oxford University Press, Delhi, 1984; see Bayly's comments in Eric Stokes, 
The Peasant Armed: The Indian Revolt of 7 857, ed, CA Bayly, Cambridge 
University Press, Cambridge, 1986, p 236. 
49 Maulana Abu! Kalam Azad, 'Foreword' to S N Sen, Eighteen Fifty Seven, 
pp xvi-xvii. 50 This is discussed in Dipesh Chakrabarty, 'In the Name of Politics: 
Sovereignty and the Multitude in Indian Democracy', first published in 
Economic and Political Weekly (2006) and forthcoming in a revised form in 
Dipesh Chakrabarty, Rochona Majumdar, and Andrew Sartori eds, From 
the Colonial to the Postcolonial: The Transition in India and Pakistan, Oxford 
University Press, Delhi, 2007. 51 See Ranajit Guha, Elementary Aspects of Peasant Insurgency in Colonial 
India, Oxford University Press, Delhi, 1983, and his contribution to the 
first volume of Subaltern Studies (1982). 52 See Ravi Vasudevan, 'Disreputable and Illegal Publics: Cinematic Allego­
ries in Times of Crisis' in Sarai Reader, Crisis/Media, 2004, pp 71-79; 'An 
Imperfect Public: Cinema and Citizenship in the 'Third World"" in Old 
Media/New Media: Ongoing Histories, Sarai Reader, 2001, pp 57-70; Ranjini 
Mazumdar, 'Ruin and the Uncanny City: Memory, Despair, and Death in 
Parinda', Sarai Reader: The Cities of Everyday Life, 2002, pp 68-77. 53 Some of these questions are taken up in Chakrabarty, 'In the Name of 
Politics', Economic and Political Weekly, 2006. 17 
1857: Visibilising the 'Other' in History 
Courtesans and the Revolt 
Lata Singh 
I 
HISTORY has been emerging as an important site of contesta­
tion, especially for those on the margins. The voice of the 
common people had been invisibilised in history for a long time. However attempts have been made to bring common people to 
the forefront of history. The past is being excavated from the 
viewpoint of the subaltern. Women's voices are also being 
brought to the forefront.",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=390
391,"The voice of the 
common people had been invisibilised in history for a long time. However attempts have been made to bring common people to 
the forefront of history. The past is being excavated from the 
viewpoint of the subaltern. Women's voices are also being 
brought to the forefront. Still a significant section of women's 
history, especially of those on the margins 
considered the 
""other"" woman in the construction of middle class women 
remains invisible. The ""other"" women represented common 
women, considered to be coarse, vulgar, loud, morally de­
graded and sexually promiscuous. Having greater access to the 
public sphere, these women were relatively independent, out­
side rigid formations and not so clearly contained by caste, 
class, gender or a demarcated space, and so considered threat­
ening. Bringing these women as subjects into history would 
unsettle the middle class ""respectable"" discourse. One important section that has been excluded from history 
is women performers. Nationalist discourses have always ne­
gated or erased their creative aspect by keeping them out of the 
framework of the respectable nation. The question of 
""respectability"" assumed its sharpest form with regard to issues 
concerning women, as redefinition of the female was a crucial 
feature of the hegemony that brought the middle class into 
power. If the struggle to represent ideal female behaviour 
accompanied the struggle of an emergent middle class, then 
change in the representation of women would be expected to
330 1857: Essays from Economic and Political Week(y 
accompany more extensive historical changes. The representa­
tion of women as public entertainer and locus of male desire no 
longer served the interests of the English-educated elite, who 
put in her place the Indian equivalent of the Victorian domestic 
angel, the ""sugrihini"" or good-housewife [Sangari and Vaid 
1989]. Female performers became stigmatised in educated 
discourse as ""prostitutes"". This article brings to the forefront one such performing 
community, that is, courtesans, a section of women belonging to 
a singing and dancing community. Generally depiction of the 
characters of courtesans is extremely iconic. There are fictions 
about them. They acquire in their ordinariness and everyday­
ness an archetypal image. 'Tawaif, the term used for a courte­
san, has accumulated over time moralistic, value-loaded conno­
tations; in the popular mindset it was equated to a whore, forcing 
these women performers into silence. When they did speak, 
they had to reinvent themselves through polite myths to rein­
force their self-esteem, which had consistently been battered by 
references to them as fallen and dangerous women. They had to 
constantly camouflage their personas, a crucial process to make 
them into the legends that they were.",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=391
392,"They acquire in their ordinariness and everyday­
ness an archetypal image. 'Tawaif, the term used for a courte­
san, has accumulated over time moralistic, value-loaded conno­
tations; in the popular mindset it was equated to a whore, forcing 
these women performers into silence. When they did speak, 
they had to reinvent themselves through polite myths to rein­
force their self-esteem, which had consistently been battered by 
references to them as fallen and dangerous women. They had to 
constantly camouflage their personas, a crucial process to make 
them into the legends that they were. By the end of the 19th 
century, tawaif had become an impolite word not used in 
genteel conversation; in the popular mindset the tawaif was 
equated to a whore. Unfortunately little remains of the writings 
of these women, considered to be the most educated women of 
their times. Many did write poetry, but even this seems to have 
been censored out of literary canon. Compounding the silence 
of these women has been the silence of scholars, thus leaving 
gaping holes in social history [Kidwai 2004]. Even in the writings 
of feminist scholars, these women have remained invisible. The 
feminists were limited by their own class bias and by their 
continued adherence to a ""separate sphere"" ideology that stressed 
women's purity, moral supremacy and domestic virtues. This article is based on a present-day play 'Azizun Nisa San 
Sattavan Ka Kissa' (A Courtesan and 1857 Revolt, 1999) written 
by Tripurari Sharma, who is a playwright, director and profes­
sor of National School of Drama in New Delhi. In most of 
Tripurari Sharrna's work, voices of the marginalised section, 
especially women, provide the vantage point from which the 
contest over established nonns and practices of the dominant
1857: Visibilising the 'Other' in History 331 
order is brought to the forefront. The main protagonist of the 
play is Azizun Nisa, a courtesan, who joined the sepoys in 
Kanpur when they revolted against the British in 1857. Azizun 
Nisa used to dress like a man. She was very close to sepoys and 
during 1857 her place becomes an important meeting point for 
rebel sepoys. She is said to have been behind the massacre of 
the British women and children in Kanpur, which was part of the 
history of the mutiny. She was from Lucknow but had settled in 
Kanpur. She had a very public affair with Shamsuddin Sawar of 
the 42nd Cavalry, who was on the frontline of the mutiny in 
Kanpur and died in the revolt [Sharma 2005]. By looking at the 
role of courtesans in 1857 the author has added an important 
dimension to the historiography of revolt, which suffers from the 
same limitation, that is, the invisibility of common women.",1857_Essay_from_economics_and_political_weekly$@$20250528_151036/1857_Essay_from_economics_and_political_weekly.pdf#page=392
